image_id,pair,cos
106,EN-DE,0.9543571472167969
107,EN-DE,0.9399346113204956
108,EN-DE,0.7551531195640564
109,EN-DE,0.9201608300209045
110,EN-DE,0.964270293712616
111,EN-DE,0.9095816016197205
112,EN-DE,0.9256935715675354
113,EN-DE,0.9817653894424438
114,EN-DE,0.93365478515625
115,EN-DE,0.8857756853103638
116,EN-DE,0.9856874346733093
117,EN-DE,0.846853494644165
118,EN-DE,0.7377927303314209
119,EN-DE,0.9098443984985352
120,EN-DE,0.935785174369812
121,EN-DE,0.9360738396644592
122,EN-DE,0.6628180742263794
123,EN-DE,0.952092707157135
124,EN-DE,0.9111819863319397
125,EN-DE,0.972152829170227
126,EN-DE,0.7518987059593201
127,EN-DE,0.9672632217407227
128,EN-DE,0.9387661218643188
129,EN-DE,0.969011127948761
130,EN-DE,0.977182149887085
131,EN-DE,0.9505237936973572
132,EN-DE,0.9197565913200378
133,EN-DE,0.9724647998809814
134,EN-DE,0.7977003455162048
135,EN-DE,0.9790939688682556
136,EN-DE,0.9507404565811157
137,EN-DE,0.9879200458526611
138,EN-DE,0.8932624459266663
139,EN-DE,0.8853762149810791
140,EN-DE,0.9677592515945435
141,EN-DE,0.7027803659439087
142,EN-DE,0.7659858465194702
143,EN-DE,0.6670835018157959
144,EN-DE,0.7579468488693237
145,EN-DE,0.9795501232147217
146,EN-DE,0.9500144720077515
147,EN-DE,0.9341344833374023
148,EN-DE,0.8416392803192139
149,EN-DE,0.9713578820228577
150,EN-DE,0.8199442625045776
151,EN-DE,0.9562233090400696
152,EN-DE,0.9055263996124268
153,EN-DE,0.8893841505050659
154,EN-DE,0.6899184584617615
155,EN-DE,0.9647344946861267
156,EN-DE,0.9734930396080017
157,EN-DE,0.9406651258468628
158,EN-DE,0.8416122794151306
159,EN-DE,0.9845458269119263
160,EN-DE,0.9849250316619873
161,EN-DE,0.8201518058776855
162,EN-DE,0.8386972546577454
163,EN-DE,0.9660114049911499
164,EN-DE,0.9125885367393494
165,EN-DE,0.900937020778656
166,EN-DE,0.974776029586792
167,EN-DE,0.9622429609298706
168,EN-DE,0.7946486473083496
169,EN-DE,0.9414525628089905
170,EN-DE,0.9084077477455139
171,EN-DE,0.9299441576004028
172,EN-DE,0.9156209230422974
173,EN-DE,0.9751912355422974
174,EN-DE,0.9358807802200317
175,EN-DE,0.905683696269989
176,EN-DE,0.8462629318237305
177,EN-DE,0.9614204168319702
178,EN-DE,0.9328045845031738
179,EN-DE,0.7840312719345093
180,EN-DE,0.9277234077453613
181,EN-DE,0.8625997304916382
182,EN-DE,0.8780763149261475
183,EN-DE,0.710939884185791
184,EN-DE,0.9871506094932556
185,EN-DE,0.7976515293121338
186,EN-DE,0.9236307144165039
187,EN-DE,0.8444677591323853
188,EN-DE,0.6944276690483093
189,EN-DE,0.8754981756210327
190,EN-DE,0.8934897184371948
191,EN-DE,0.9643458127975464
192,EN-DE,0.8039854764938354
193,EN-DE,0.9555336236953735
194,EN-DE,0.9066746830940247
195,EN-DE,0.907089114189148
196,EN-DE,0.9123237133026123
197,EN-DE,0.9344266653060913
198,EN-DE,0.9707124829292297
199,EN-DE,0.9232162237167358
200,EN-DE,0.9307027459144592
201,EN-DE,0.6055076122283936
202,EN-DE,0.7774965763092041
203,EN-DE,0.5765777230262756
204,EN-DE,0.8712039589881897
205,EN-DE,0.9733346104621887
206,EN-DE,0.9142088890075684
207,EN-DE,0.9357215166091919
208,EN-DE,0.932615339756012
209,EN-DE,0.9374935626983643
210,EN-DE,0.8791150450706482
211,EN-DE,0.9599262475967407
212,EN-DE,0.9512848258018494
213,EN-DE,0.977684497833252
214,EN-DE,0.9331965446472168
215,EN-DE,0.944256067276001
216,EN-DE,0.8904113173484802
217,EN-DE,0.9475847482681274
218,EN-DE,0.9285396337509155
219,EN-DE,0.6123021841049194
220,EN-DE,0.9463369846343994
221,EN-DE,0.9131271839141846
222,EN-DE,0.9795379638671875
223,EN-DE,0.8711485862731934
224,EN-DE,0.9701641798019409
225,EN-DE,0.9798295497894287
226,EN-DE,0.9763167500495911
227,EN-DE,0.9704017639160156
228,EN-DE,0.9023324251174927
229,EN-DE,0.9769219160079956
230,EN-DE,0.7851253747940063
231,EN-DE,0.9477338790893555
232,EN-DE,0.8720186352729797
233,EN-DE,0.8531556129455566
234,EN-DE,0.9168917536735535
235,EN-DE,0.9495954513549805
236,EN-DE,0.9369218349456787
237,EN-DE,0.9705815315246582
238,EN-DE,0.8561063408851624
239,EN-DE,0.9463205933570862
240,EN-DE,0.8892208337783813
241,EN-DE,0.8754285573959351
242,EN-DE,0.9136878848075867
243,EN-DE,0.8954254388809204
244,EN-DE,0.9740439653396606
245,EN-DE,0.9490782022476196
246,EN-DE,0.8684778809547424
247,EN-DE,0.8680253624916077
248,EN-DE,0.9802217483520508
249,EN-DE,0.9809584617614746
250,EN-DE,0.9521805644035339
251,EN-DE,0.9204481840133667
252,EN-DE,0.8852035403251648
253,EN-DE,0.9848915338516235
254,EN-DE,0.7606627941131592
255,EN-DE,0.7557957768440247
256,EN-DE,0.9491332769393921
257,EN-DE,0.9153467416763306
258,EN-DE,0.9154256582260132
259,EN-DE,0.8513250946998596
260,EN-DE,0.966071605682373
261,EN-DE,0.8351222276687622
262,EN-DE,0.9628137350082397
263,EN-DE,0.972702145576477
264,EN-DE,0.8989462852478027
265,EN-DE,0.9642341136932373
266,EN-DE,0.9535515308380127
267,EN-DE,0.9520846605300903
268,EN-DE,0.9700295329093933
269,EN-DE,0.902288556098938
270,EN-DE,0.979115903377533
271,EN-DE,0.9823182225227356
272,EN-DE,0.988433837890625
273,EN-DE,0.9419753551483154
274,EN-DE,0.9824438095092773
275,EN-DE,0.8979439735412598
276,EN-DE,0.977592945098877
277,EN-DE,0.9730395078659058
278,EN-DE,0.9665923118591309
279,EN-DE,0.9431072473526001
280,EN-DE,0.8374866247177124
281,EN-DE,0.9873600006103516
282,EN-DE,0.983879029750824
283,EN-DE,0.7746667861938477
284,EN-DE,0.7940969467163086
285,EN-DE,0.9584815502166748
286,EN-DE,0.9153929352760315
287,EN-DE,0.6371793150901794
288,EN-DE,0.9833805561065674
289,EN-DE,0.9815502166748047
290,EN-DE,0.9315836429595947
291,EN-DE,0.9728283286094666
292,EN-DE,0.9841699600219727
293,EN-DE,0.8972075581550598
294,EN-DE,0.7517277002334595
295,EN-DE,0.8837984800338745
296,EN-DE,0.9320705533027649
297,EN-DE,0.6084866523742676
298,EN-DE,0.9870206117630005
299,EN-DE,0.9186257123947144
300,EN-DE,0.8998372554779053
301,EN-DE,0.7987316846847534
302,EN-DE,0.9757168889045715
303,EN-DE,0.9508877992630005
304,EN-DE,0.9718586206436157
305,EN-DE,0.977993369102478
306,EN-DE,0.9472039937973022
307,EN-DE,0.9724973440170288
308,EN-DE,0.9749417304992676
309,EN-DE,0.8743554353713989
310,EN-DE,0.9880579710006714
311,EN-DE,0.8411121368408203
312,EN-DE,0.9793460369110107
313,EN-DE,0.8046329021453857
314,EN-DE,0.9124609231948853
315,EN-DE,0.953132152557373
316,EN-DE,0.9803693294525146
317,EN-DE,0.9134855270385742
318,EN-DE,0.9853794574737549
319,EN-DE,0.9554356336593628
320,EN-DE,0.9123197793960571
321,EN-DE,0.8934754729270935
322,EN-DE,0.8972382545471191
323,EN-DE,0.9217923879623413
324,EN-DE,0.9894062280654907
325,EN-DE,0.953048825263977
326,EN-DE,0.3618665933609009
327,EN-DE,0.9888767600059509
328,EN-DE,0.9603059887886047
329,EN-DE,0.8975903987884521
330,EN-DE,0.9520436525344849
331,EN-DE,0.8377141952514648
332,EN-DE,0.7579473257064819
333,EN-DE,0.8217487931251526
334,EN-DE,0.967595100402832
335,EN-DE,0.8741729259490967
336,EN-DE,0.9749617576599121
337,EN-DE,0.8993510007858276
338,EN-DE,0.9108698964118958
339,EN-DE,0.9220772981643677
340,EN-DE,0.9398025274276733
341,EN-DE,0.8479966521263123
342,EN-DE,0.8413940072059631
343,EN-DE,0.9705498218536377
344,EN-DE,0.9632559418678284
345,EN-DE,0.9407742023468018
346,EN-DE,0.9817155003547668
347,EN-DE,0.6622128486633301
348,EN-DE,0.932337760925293
349,EN-DE,0.971455454826355
350,EN-DE,0.8968276977539062
351,EN-DE,0.9610530138015747
352,EN-DE,0.9767475128173828
353,EN-DE,0.9051011800765991
354,EN-DE,0.7255795001983643
355,EN-DE,0.9206709861755371
356,EN-DE,0.9795700311660767
357,EN-DE,0.9432653188705444
358,EN-DE,0.8278156518936157
359,EN-DE,0.8971282243728638
360,EN-DE,0.8939478397369385
361,EN-DE,0.8854222297668457
362,EN-DE,0.9335644245147705
363,EN-DE,0.9863483905792236
364,EN-DE,0.9219192862510681
365,EN-DE,0.7259610891342163
366,EN-DE,0.9670687913894653
367,EN-DE,0.7665232419967651
368,EN-DE,0.9527295231819153
369,EN-DE,0.9819762706756592
370,EN-DE,0.9604319334030151
371,EN-DE,0.8308171033859253
372,EN-DE,0.854921817779541
373,EN-DE,0.9414528012275696
374,EN-DE,0.9047264456748962
375,EN-DE,0.9274068474769592
376,EN-DE,0.9818761348724365
377,EN-DE,0.9451055526733398
378,EN-DE,0.9851325154304504
379,EN-DE,0.9770443439483643
380,EN-DE,0.9851901531219482
381,EN-DE,0.9803721308708191
382,EN-DE,0.8175926208496094
383,EN-DE,0.959399938583374
384,EN-DE,0.9841465950012207
385,EN-DE,0.9725791215896606
386,EN-DE,0.9630011320114136
387,EN-DE,0.9535306692123413
388,EN-DE,0.9586347341537476
389,EN-DE,0.9734345078468323
390,EN-DE,0.9217673540115356
391,EN-DE,0.9724094867706299
392,EN-DE,0.724353551864624
393,EN-DE,0.965221107006073
394,EN-DE,0.8249485492706299
395,EN-DE,0.9546111226081848
396,EN-DE,0.9921224117279053
397,EN-DE,0.8628402948379517
398,EN-DE,0.6911128759384155
399,EN-DE,0.8015897274017334
400,EN-DE,0.9415665864944458
401,EN-DE,0.9752399921417236
402,EN-DE,0.9621751308441162
403,EN-DE,0.626370906829834
404,EN-DE,0.8924221396446228
405,EN-DE,0.9544957876205444
406,EN-DE,0.7354376316070557
407,EN-DE,0.9370156526565552
408,EN-DE,0.7820906639099121
409,EN-DE,0.9648377895355225
410,EN-DE,0.8519878387451172
411,EN-DE,0.9804996848106384
412,EN-DE,0.78224778175354
413,EN-DE,0.9219790697097778
414,EN-DE,0.9725359082221985
415,EN-DE,0.9889159202575684
416,EN-DE,0.8488318920135498
417,EN-DE,0.8799219131469727
418,EN-DE,0.9742451310157776
419,EN-DE,0.9338172674179077
420,EN-DE,0.9775333404541016
421,EN-DE,0.7661818861961365
422,EN-DE,0.9414646029472351
423,EN-DE,0.9859205484390259
424,EN-DE,0.9931399822235107
425,EN-DE,0.9198906421661377
426,EN-DE,0.9505614042282104
427,EN-DE,0.9243228435516357
428,EN-DE,0.9574055671691895
429,EN-DE,0.9797210097312927
430,EN-DE,0.9830750823020935
431,EN-DE,0.9464556574821472
432,EN-DE,0.8671598434448242
433,EN-DE,0.8681264519691467
434,EN-DE,0.675413966178894
435,EN-DE,0.9697185754776001
436,EN-DE,0.8617386221885681
437,EN-DE,0.8094939589500427
438,EN-DE,0.953778862953186
439,EN-DE,0.9130872488021851
440,EN-DE,0.961948037147522
441,EN-DE,0.9851261377334595
442,EN-DE,0.8806832432746887
443,EN-DE,0.9453170895576477
444,EN-DE,0.9694494009017944
445,EN-DE,0.8842675089836121
446,EN-DE,0.9742395877838135
447,EN-DE,0.9574643969535828
448,EN-DE,0.9703806042671204
449,EN-DE,0.7666274309158325
450,EN-DE,0.959367036819458
451,EN-DE,0.9503808617591858
452,EN-DE,0.8535016775131226
453,EN-DE,0.7988545894622803
454,EN-DE,0.6270272731781006
455,EN-DE,0.9602057933807373
456,EN-DE,0.8649718761444092
457,EN-DE,0.8983614444732666
458,EN-DE,0.7958582639694214
459,EN-DE,0.8532399535179138
460,EN-DE,0.9457299709320068
461,EN-DE,0.9529388546943665
462,EN-DE,0.7784587740898132
463,EN-DE,0.9073237180709839
464,EN-DE,0.9845587015151978
465,EN-DE,0.8709691166877747
466,EN-DE,0.9652657508850098
467,EN-DE,0.9841036796569824
468,EN-DE,0.9915157556533813
469,EN-DE,0.8020652532577515
470,EN-DE,0.9607552289962769
471,EN-DE,0.9792579412460327
472,EN-DE,0.7841397523880005
473,EN-DE,0.9428814649581909
474,EN-DE,0.9801775217056274
475,EN-DE,0.9483932852745056
476,EN-DE,0.993366539478302
477,EN-DE,0.9163416624069214
478,EN-DE,0.9657859802246094
479,EN-DE,0.9712095260620117
480,EN-DE,0.8073775768280029
481,EN-DE,0.9685344696044922
482,EN-DE,0.8727450370788574
483,EN-DE,0.964600682258606
484,EN-DE,0.9450887441635132
485,EN-DE,0.6960855722427368
486,EN-DE,0.9571437835693359
487,EN-DE,0.8754958510398865
488,EN-DE,0.974003255367279
489,EN-DE,0.9875917434692383
490,EN-DE,0.8041645884513855
491,EN-DE,0.9163941144943237
492,EN-DE,0.9031115770339966
493,EN-DE,0.9762091636657715
494,EN-DE,0.8708388805389404
495,EN-DE,0.8872541189193726
496,EN-DE,0.9275888204574585
497,EN-DE,0.9711756110191345
498,EN-DE,0.9845207333564758
499,EN-DE,0.9725188612937927
500,EN-DE,0.9700632691383362
501,EN-DE,0.9683154225349426
502,EN-DE,0.9862828254699707
503,EN-DE,0.9680164456367493
504,EN-DE,0.9832960963249207
505,EN-DE,0.8599168658256531
506,EN-DE,0.7807903289794922
507,EN-DE,0.8793765306472778
508,EN-DE,0.9744198322296143
509,EN-DE,0.9612982273101807
510,EN-DE,0.9770112633705139
511,EN-DE,0.9596487283706665
512,EN-DE,0.8734617233276367
513,EN-DE,0.9151303768157959
514,EN-DE,0.7924019694328308
515,EN-DE,0.9725210666656494
516,EN-DE,0.5078715682029724
517,EN-DE,0.8404372930526733
518,EN-DE,0.4656403362751007
519,EN-DE,0.8108262419700623
520,EN-DE,0.20842859148979187
521,EN-DE,0.8916006088256836
522,EN-DE,0.9432623386383057
523,EN-DE,0.971508264541626
524,EN-DE,0.680133581161499
525,EN-DE,0.882421612739563
526,EN-DE,0.848651111125946
527,EN-DE,0.973603367805481
528,EN-DE,0.8735764026641846
529,EN-DE,0.9811622500419617
530,EN-DE,0.9651310443878174
531,EN-DE,0.9299744367599487
532,EN-DE,0.980745792388916
533,EN-DE,0.9586570262908936
534,EN-DE,0.5441589951515198
535,EN-DE,0.9657775163650513
536,EN-DE,0.8459758758544922
537,EN-DE,0.7587541341781616
538,EN-DE,0.7548703551292419
539,EN-DE,0.9895147681236267
540,EN-DE,0.7960305213928223
541,EN-DE,0.9175288677215576
542,EN-DE,0.9509999752044678
543,EN-DE,0.8737646341323853
544,EN-DE,0.9687446355819702
545,EN-DE,0.9668562412261963
546,EN-DE,0.9800029993057251
547,EN-DE,0.9531967043876648
548,EN-DE,0.9668350219726562
549,EN-DE,0.9013579487800598
550,EN-DE,0.9570897817611694
551,EN-DE,0.8517262935638428
552,EN-DE,0.9749921560287476
553,EN-DE,0.8926793336868286
554,EN-DE,0.7426420450210571
555,EN-DE,0.8176983594894409
556,EN-DE,0.5769354104995728
557,EN-DE,0.8940452337265015
558,EN-DE,0.763400137424469
559,EN-DE,0.6541911363601685
560,EN-DE,0.8963264226913452
561,EN-DE,0.44729140400886536
562,EN-DE,0.6341651082038879
563,EN-DE,0.9515619874000549
564,EN-DE,0.9041223526000977
565,EN-DE,0.8343642354011536
566,EN-DE,0.8358133435249329
567,EN-DE,0.9758387804031372
568,EN-DE,0.7051442861557007
569,EN-DE,0.842957615852356
570,EN-DE,0.9142270088195801
571,EN-DE,0.6764892935752869
572,EN-DE,0.8480647802352905
573,EN-DE,0.965153694152832
574,EN-DE,0.8957700729370117
575,EN-DE,0.9175515174865723
576,EN-DE,0.9516003727912903
577,EN-DE,0.5777093172073364
578,EN-DE,0.9743850231170654
579,EN-DE,0.957246720790863
580,EN-DE,0.98333740234375
581,EN-DE,0.9707225561141968
582,EN-DE,0.9236671924591064
583,EN-DE,0.7944499254226685
584,EN-DE,0.9724242091178894
585,EN-DE,0.9483563303947449
586,EN-DE,0.9142403602600098
587,EN-DE,0.8886721134185791
588,EN-DE,0.857165515422821
589,EN-DE,0.670051634311676
590,EN-DE,0.8249884843826294
591,EN-DE,0.5406092405319214
592,EN-DE,0.9669773578643799
593,EN-DE,0.7817732095718384
594,EN-DE,0.9135310053825378
595,EN-DE,0.9765956997871399
596,EN-DE,0.9597368836402893
597,EN-DE,0.9035614728927612
598,EN-DE,0.8913431167602539
599,EN-DE,0.9214898347854614
600,EN-DE,0.980057954788208
601,EN-DE,0.9129681587219238
602,EN-DE,0.9463605284690857
603,EN-DE,0.9711989164352417
604,EN-DE,0.8975429534912109
605,EN-DE,0.9269396662712097
606,EN-DE,0.9884248971939087
607,EN-DE,0.9782969355583191
608,EN-DE,0.9823914170265198
609,EN-DE,0.9370217323303223
610,EN-DE,0.9817310571670532
611,EN-DE,0.98842453956604
612,EN-DE,0.9744465947151184
613,EN-DE,0.9719498753547668
614,EN-DE,0.9705029129981995
615,EN-DE,0.9611009955406189
616,EN-DE,0.9816082715988159
617,EN-DE,0.4882486164569855
618,EN-DE,0.9275699853897095
619,EN-DE,0.8381518125534058
620,EN-DE,0.8979749083518982
621,EN-DE,0.980293869972229
622,EN-DE,1.0
623,EN-DE,0.9711042642593384
624,EN-DE,0.7111450433731079
625,EN-DE,0.9071923494338989
626,EN-DE,0.8487447500228882
627,EN-DE,0.7232298851013184
628,EN-DE,0.978539764881134
629,EN-DE,0.9888221025466919
630,EN-DE,0.9754225015640259
631,EN-DE,0.9272940158843994
632,EN-DE,0.9928272366523743
633,EN-DE,0.8583997488021851
634,EN-DE,0.732874870300293
635,EN-DE,0.9432770609855652
636,EN-DE,0.9614779949188232
637,EN-DE,0.9740349650382996
638,EN-DE,0.8243417739868164
639,EN-DE,0.7990170121192932
640,EN-DE,0.9606490135192871
641,EN-DE,0.8918247222900391
642,EN-DE,0.937496542930603
643,EN-DE,0.9218703508377075
644,EN-DE,0.9154855012893677
645,EN-DE,0.9731134176254272
646,EN-DE,0.831986665725708
647,EN-DE,0.967197060585022
648,EN-DE,0.6990148425102234
649,EN-DE,0.9818729162216187
650,EN-DE,0.670204758644104
651,EN-DE,0.7807998657226562
652,EN-DE,0.5123625993728638
653,EN-DE,0.8051584959030151
654,EN-DE,0.7987815141677856
655,EN-DE,0.8115118741989136
656,EN-DE,0.9956483244895935
657,EN-DE,0.9241794347763062
658,EN-DE,0.967927098274231
659,EN-DE,0.9889107942581177
660,EN-DE,0.9219886660575867
661,EN-DE,0.9728443622589111
662,EN-DE,0.903374433517456
663,EN-DE,0.9077672958374023
664,EN-DE,0.8797909021377563
665,EN-DE,0.9811198711395264
666,EN-DE,0.7594337463378906
667,EN-DE,0.9767031669616699
668,EN-DE,0.9055911302566528
669,EN-DE,0.8999060988426208
670,EN-DE,0.9709647297859192
671,EN-DE,0.8860718011856079
672,EN-DE,0.9682149887084961
673,EN-DE,0.9584540128707886
674,EN-DE,0.9873769283294678
675,EN-DE,0.790614128112793
676,EN-DE,0.8282701969146729
677,EN-DE,0.8716397285461426
678,EN-DE,0.709649920463562
679,EN-DE,0.8787778615951538
680,EN-DE,0.8959014415740967
681,EN-DE,0.8459831476211548
682,EN-DE,0.7624478936195374
683,EN-DE,0.7152889370918274
684,EN-DE,0.977372407913208
685,EN-DE,0.9208889603614807
686,EN-DE,0.9890297651290894
687,EN-DE,0.9393227100372314
688,EN-DE,0.9846136569976807
689,EN-DE,0.9559758305549622
690,EN-DE,0.8119339942932129
691,EN-DE,0.944730281829834
692,EN-DE,0.7749072313308716
693,EN-DE,0.9524387717247009
694,EN-DE,0.9584834575653076
695,EN-DE,0.975568950176239
696,EN-DE,0.8846225142478943
697,EN-DE,0.9265371561050415
698,EN-DE,0.9777488708496094
699,EN-DE,0.9644144773483276
700,EN-DE,0.7644879817962646
701,EN-DE,0.9893436431884766
702,EN-DE,0.924517035484314
703,EN-DE,0.9360089302062988
704,EN-DE,0.8647121787071228
705,EN-DE,0.7952468395233154
706,EN-DE,0.964637279510498
707,EN-DE,0.9495795369148254
708,EN-DE,0.9484059810638428
709,EN-DE,0.6840498447418213
710,EN-DE,0.9650641083717346
711,EN-DE,0.9143805503845215
712,EN-DE,0.9320665001869202
713,EN-DE,0.8183515071868896
714,EN-DE,0.9501197338104248
715,EN-DE,0.9265992641448975
716,EN-DE,0.7006407976150513
717,EN-DE,0.9720591306686401
718,EN-DE,0.9623572826385498
719,EN-DE,0.9497357606887817
720,EN-DE,0.8748351335525513
721,EN-DE,0.92894446849823
722,EN-DE,0.9734960198402405
723,EN-DE,0.9827353954315186
724,EN-DE,0.9354571104049683
725,EN-DE,0.930007815361023
726,EN-DE,0.9283461570739746
727,EN-DE,0.7379119396209717
728,EN-DE,0.8639771342277527
729,EN-DE,0.8645889163017273
730,EN-DE,0.9393703937530518
731,EN-DE,0.6912658214569092
732,EN-DE,0.6366564035415649
733,EN-DE,0.7691041231155396
734,EN-DE,0.8872804641723633
735,EN-DE,0.9903920292854309
736,EN-DE,0.970003604888916
737,EN-DE,0.9804990291595459
738,EN-DE,0.8638092279434204
739,EN-DE,0.7118831872940063
740,EN-DE,0.9841349124908447
741,EN-DE,0.5777078866958618
742,EN-DE,0.9304836988449097
743,EN-DE,0.9705229997634888
744,EN-DE,0.7659130096435547
745,EN-DE,0.8383657336235046
746,EN-DE,0.9792647361755371
747,EN-DE,0.9447396397590637
748,EN-DE,0.745353102684021
749,EN-DE,0.993796706199646
750,EN-DE,0.8261722326278687
751,EN-DE,0.920070469379425
752,EN-DE,0.8847801685333252
753,EN-DE,0.8662005662918091
754,EN-DE,0.6860640645027161
755,EN-DE,0.9426508545875549
756,EN-DE,0.909625768661499
757,EN-DE,0.977630078792572
758,EN-DE,0.9527783989906311
759,EN-DE,0.9645869731903076
760,EN-DE,0.9687817692756653
761,EN-DE,0.9743203520774841
762,EN-DE,0.924174427986145
763,EN-DE,0.9489626884460449
764,EN-DE,0.9514318704605103
765,EN-DE,0.9530949592590332
766,EN-DE,0.9738790988922119
767,EN-DE,0.9814267158508301
768,EN-DE,0.7840189933776855
769,EN-DE,0.9182752966880798
770,EN-DE,0.9342340230941772
771,EN-DE,0.9868099093437195
772,EN-DE,0.9575510025024414
773,EN-DE,0.9725934267044067
774,EN-DE,0.9598817825317383
775,EN-DE,0.8810665607452393
776,EN-DE,0.6304441690444946
777,EN-DE,0.7137625217437744
778,EN-DE,0.9571669101715088
779,EN-DE,0.9744982123374939
780,EN-DE,0.965935468673706
781,EN-DE,0.9408459067344666
782,EN-DE,0.867653489112854
783,EN-DE,0.9448246955871582
784,EN-DE,0.9732015132904053
785,EN-DE,0.9752781391143799
786,EN-DE,0.984464704990387
787,EN-DE,0.7966733574867249
788,EN-DE,0.9823997020721436
789,EN-DE,0.9693317413330078
790,EN-DE,0.8566926717758179
791,EN-DE,0.8528617024421692
792,EN-DE,0.9915506839752197
793,EN-DE,0.9849810004234314
794,EN-DE,0.9326308965682983
795,EN-DE,0.9613961577415466
796,EN-DE,0.9539021849632263
797,EN-DE,0.9716922044754028
798,EN-DE,0.890135645866394
799,EN-DE,0.9657775163650513
800,EN-DE,0.9595954418182373
801,EN-DE,0.8735847473144531
802,EN-DE,0.8995904922485352
803,EN-DE,0.9691635370254517
804,EN-DE,0.9156524538993835
805,EN-DE,0.8814074397087097
806,EN-DE,0.9486117362976074
807,EN-DE,0.8068509101867676
808,EN-DE,0.9656806588172913
809,EN-DE,0.9419093132019043
810,EN-DE,0.9038851261138916
811,EN-DE,0.9650470614433289
812,EN-DE,0.9822626709938049
813,EN-DE,0.9797676801681519
814,EN-DE,0.9623280763626099
815,EN-DE,0.9872138500213623
816,EN-DE,0.9418678283691406
817,EN-DE,0.9267160892486572
818,EN-DE,0.9870131015777588
819,EN-DE,0.8800109624862671
820,EN-DE,0.9358815550804138
821,EN-DE,0.970758318901062
822,EN-DE,0.8875047564506531
823,EN-DE,0.9861297011375427
824,EN-DE,0.9839092493057251
825,EN-DE,0.9443283081054688
826,EN-DE,0.7687459588050842
827,EN-DE,0.911571204662323
